STATE,zipcode,N1,A00100,A19700,N19700,generosity_index,participation_rate
GA,30720,11670.0,846537.0,19309.0,730.0,0.022809398762251385,0.06255355612682091
GA,30721,22680.0,1062249.0,8383.0,690.0,0.007891746662034984,0.03042328042328042
GA,30725,1950.0,156328.0,1648.0,100.0,0.010541937464817562,0.05128205128205128
GA,30728,7500.0,394435.0,2696.0,210.0,0.006835093234626745,0.028
GA,30731,1010.0,56467.0,225.0,20.0,0.003984628189916234,0.019801980198019802
GA,30733,810.0,41531.0,410.0,30.0,0.00987214369988683,0.037037037037037035
GA,30734,1520.0,90515.0,2104.0,150.0,0.02324476606087389,0.09868421052631579
GA,30735,2520.0,130867.0,1732.0,110.0,0.013234810914898332,0.04365079365079365
GA,30736,18960.0,1511979.0,19207.0,1100.0,0.012703218761636239,0.0580168776371308
GA,30738,1570.0,115512.0,1481.0,70.0,0.012821178751991135,0.044585987261146494
GA,30739,2520.0,184991.0,2220.0,170.0,0.012000583812185458,0.06746031746031746
GA,30740,3870.0,366663.0,6899.0,250.0,0.018815642701881564,0.06459948320413436
GA,30741,11720.0,538951.0,3306.0,240.0,0.006134138353950545,0.020477815699658702
GA,30742,3160.0,162246.0,892.0,60.0,0.005497824291507957,0.0189873417721519
GA,30746,560.0,36545.0,305.0,20.0,0.00834587494869339,0.03571428571428571
GA,30747,5760.0,311486.0,4037.0,240.0,0.012960454081403337,0.041666666666666664
GA,30750,1380.0,185664.0,7766.0,250.0,0.041828248879696654,0.18115942028985507
GA,30752,3760.0,211411.0,1811.0,100.0,0.00856625246557653,0.026595744680851064
GA,30753,2660.0,124840.0,788.0,50.0,0.00631207946171099,0.018796992481203006
GA,30755,4080.0,227678.0,2077.0,160.0,0.009122532699689913,0.0392156862745098
GA,30802,3140.0,349978.0,11704.0,430.0,0.03344210207498757,0.13694267515923567
GA,30805,1200.0,60952.0,790.0,60.0,0.012961018506365664,0.05
GA,30808,1910.0,105632.0,1187.0,90.0,0.01123712511360194,0.04712041884816754
GA,30809,23620.0,2675085.0,57651.0,3380.0,0.021551090899915328,0.14309906858594412
GA,30813,22000.0,1495136.0,23121.0,1810.0,0.015464145067739658,0.08227272727272728
GA,30814,4500.0,292941.0,3616.0,290.0,0.012343782536415182,0.06444444444444444
GA,30815,18480.0,906889.0,19436.0,1480.0,0.021431509258575194,0.08008658008658008
GA,30816,860.0,49134.0,919.0,80.0,0.0187039524565474,0.09302325581395349
GA,30817,3350.0,226571.0,3945.0,300.0,0.017411760551879985,0.08955223880597014
GA,30821,350.0,17227.0,275.0,20.0,0.015963313403378417,0.05714285714285714
GA,30823,690.0,36302.0,786.0,60.0,0.021651699630874332,0.08695652173913043
GA,30824,7440.0,420193.0,8096.0,410.0,0.01926733667624163,0.05510752688172043
GA,30828,1700.0,75634.0,1260.0,100.0,0.016659174445355262,0.058823529411764705
GA,30830,5910.0,355559.0,5876.0,460.0,0.01652608990350406,0.077834179357022
GA,30833,1650.0,82332.0,1713.0,110.0,0.02080600495554584,0.06666666666666667
GA,30901,5350.0,188944.0,2129.0,170.0,0.011267888898297908,0.03177570093457944
GA,30904,9440.0,619543.0,13077.0,610.0,0.02110749374942498,0.0646186440677966
GA,30905,1380.0,63296.0,224.0,20.0,0.003538928210313448,0.014492753623188406
GA,30906,24320.0,915726.0,11509.0,1000.0,0.01256816995476813,0.04111842105263158
GA,30907,23120.0,1991199.0,31913.0,1950.0,0.01602702693201433,0.08434256055363322
GA,30909,22650.0,1650145.0,36953.0,2120.0,0.022393789636668292,0.09359823399558499
GA,31001,880.0,41732.0,352.0,40.0,0.008434774273938465,0.045454545454545456
GA,31002,1130.0,56178.0,457.0,40.0,0.008134857061483142,0.035398230088495575
GA,31005,9600.0,749516.0,13401.0,1020.0,0.017879538262025093,0.10625
GA,31006,1660.0,88752.0,1218.0,80.0,0.013723634396971336,0.04819277108433735
GA,31008,9820.0,600134.0,10415.0,840.0,0.017354457504490665,0.0855397148676171
GA,31009,520.0,28614.0,421.0,20.0,0.01471307751450339,0.038461538461538464
GA,31014,4940.0,282682.0,4016.0,290.0,0.014206776519198251,0.058704453441295545
GA,31015,7210.0,397762.0,6498.0,430.0,0.016336402170141946,0.059639389736477116
GA,31016,710.0,42553.0,722.0,70.0,0.016967076351843583,0.09859154929577464
GA,31017,830.0,48357.0,948.0,60.0,0.019604193808548918,0.07228915662650602
GA,31018,500.0,22845.0,425.0,40.0,0.018603633180126943,0.08
GA,31019,1010.0,63006.0,857.0,60.0,0.013601879186109259,0.0594059405940594
GA,31020,840.0,39089.0,750.0,60.0,0.019186983550359436,0.07142857142857142
GA,31021,11590.0,724807.0,17438.0,780.0,0.024058818416488804,0.06729939603106126
GA,31022,730.0,50436.0,940.0,60.0,0.01863748116424776,0.0821917808219178
GA,31023,5370.0,277726.0,3965.0,290.0,0.01427666116964202,0.054003724394785846
GA,31024,9710.0,830214.0,20658.0,970.0,0.02488274107639717,0.09989701338825953
GA,31025,770.0,63881.0,1300.0,100.0,0.02035033891141341,0.12987012987012986
GA,31027,3970.0,165007.0,2174.0,170.0,0.013175198627936997,0.042821158690176324
GA,31028,2980.0,203912.0,4319.0,270.0,0.021180705402330417,0.09060402684563758
GA,31029,7960.0,631377.0,11264.0,830.0,0.017840371125333994,0.10427135678391959
GA,31030,7050.0,350176.0,6341.0,430.0,0.018108037101343323,0.06099290780141844
GA,31031,2570.0,125569.0,1408.0,110.0,0.011212958612396372,0.042801556420233464
GA,31032,6430.0,473536.0,7803.0,490.0,0.016478155831869172,0.07620528771384137
GA,31033,1000.0,54278.0,433.0,40.0,0.007977449427023841,0.04
GA,31036,4270.0,271369.0,5350.0,320.0,0.01971485320725654,0.07494145199063232
GA,31037,960.0,40143.0,444.0,40.0,0.011060458859577012,0.041666666666666664
GA,31038,360.0,23205.0,192.0,20.0,0.008274078862314157,0.05555555555555555
GA,31042,740.0,33564.0,656.0,50.0,0.019544750327732095,0.06756756756756757
GA,31044,1150.0,56238.0,845.0,70.0,0.01502542764678687,0.06086956521739131
GA,31046,1550.0,127401.0,1938.0,140.0,0.015211811524242353,0.09032258064516129
GA,31047,8490.0,743954.0,15826.0,1060.0,0.021272820631383124,0.1248527679623086
GA,31049,670.0,36242.0,251.0,20.0,0.006925666353953976,0.029850746268656716
GA,31052,4280.0,321026.0,6459.0,460.0,0.02011986568066138,0.10747663551401869
GA,31054,670.0,35354.0,359.0,30.0,0.01015443797024382,0.04477611940298507
GA,31055,1770.0,84690.0,1033.0,90.0,0.01219742590624631,0.05084745762711865
GA,31057,680.0,36692.0,717.0,50.0,0.019541044369344816,0.07352941176470588
GA,31060,570.0,27384.0,350.0,20.0,0.01278118609406953,0.03508771929824561
GA,31061,16040.0,1033970.0,19578.0,1120.0,0.018934785341934487,0.06982543640897755
GA,31063,1960.0,95010.0,1613.0,110.0,0.016977160298915904,0.05612244897959184
GA,31064,4790.0,330405.0,4602.0,440.0,0.013928360648295274,0.0918580375782881
GA,31065,490.0,26430.0,273.0,30.0,0.010329171396140749,0.061224489795918366
GA,31066,480.0,29745.0,510.0,50.0,0.01714573877962683,0.10416666666666667
GA,31068,1130.0,44808.0,362.0,40.0,0.008078914479557222,0.035398230088495575
GA,31069,11260.0,793972.0,14964.0,1100.0,0.018847012237207358,0.09769094138543517
GA,31071,430.0,22341.0,157.0,20.0,0.007027438342061681,0.046511627906976744
GA,31075,1110.0,60227.0,361.0,30.0,0.0059939894067444835,0.02702702702702703
GA,31076,1160.0,69815.0,424.0,50.0,0.006073193439805199,0.04310344827586207
GA,31078,1380.0,69626.0,1170.0,100.0,0.016804067446068997,0.07246376811594203
GA,31079,1050.0,50796.0,435.0,40.0,0.008563666430427592,0.0380952380952381
GA,31082,4310.0,294290.0,6589.0,390.0,0.022389479764857792,0.09048723897911833
GA,31085,410.0,31116.0,729.0,50.0,0.02342846124180486,0.12195121951219512
GA,31087,3290.0,154187.0,2093.0,220.0,0.013574425859508259,0.0668693009118541
GA,31088,26270.0,1700527.0,31854.0,2100.0,0.018731840188365136,0.07993909402360107
GA,31089,1910.0,91969.0,1642.0,130.0,0.017853842055475213,0.06806282722513089
GA,31091,1050.0,44408.0,697.0,50.0,0.015695370203566924,0.047619047619047616
GA,31092,2050.0,107678.0,2390.0,120.0,0.022195806014227604,0.05853658536585366
GA,31093,12150.0,517460.0,8737.0,640.0,0.016884396861593168,0.05267489711934156
GA,31094,430.0,23735.0,465.0,50.0,0.01959132083421108,0.11627906976744186
GA,31096,2250.0,113356.0,1627.0,120.0,0.014353011750591059,0.05333333333333334
GA,31097,660.0,38198.0,846.0,80.0,0.022147756427038066,0.12121212121212122
GA,31098,1140.0,50804.0,266.0,30.0,0.005235808204078419,0.02631578947368421
GA,31201,2780.0,166121.0,2648.0,130.0,0.015940188176088513,0.046762589928057555
GA,31204,12340.0,580288.0,9453.0,680.0,0.016290186941656556,0.055105348460291734
GA,31206,10140.0,298088.0,4443.0,370.0,0.014904994498268967,0.03648915187376726
GA,31210,15860.0,1775135.0,69076.0,2070.0,0.038913096750387996,0.1305170239596469
GA,31211,6870.0,343668.0,7771.0,520.0,0.022611939429914917,0.07569141193595343
GA,31216,7580.0,475907.0,11042.0,840.0,0.02320201215783756,0.11081794195250659
GA,31217,7010.0,266224.0,4283.0,340.0,0.016087956006971573,0.04850213980028531
GA,31220,6760.0,544087.0,12956.0,760.0,0.023812368242578853,0.11242603550295859
GA,31301,1760.0,75944.0,951.0,90.0,0.012522384915200675,0.05113636363636364
GA,31302,3940.0,271939.0,2735.0,240.0,0.010057402579254906,0.06091370558375635
GA,31303,1050.0,75568.0,1175.0,110.0,0.015548909591361423,0.10476190476190476
GA,31305,2320.0,140555.0,1717.0,160.0,0.012215858560705773,0.06896551724137931
GA,31308,3630.0,214783.0,3059.0,160.0,0.01424228174483083,0.0440771349862259
GA,31312,11540.0,901189.0,13648.0,1010.0,0.0151444369605044,0.08752166377816291
GA,31313,18660.0,859381.0,9977.0,760.0,0.01160951894444955,0.04072883172561629
GA,31316,5970.0,321517.0,2809.0,260.0,0.008736707545790735,0.04355108877721943
GA,31320,4670.0,301904.0,3576.0,330.0,0.011844824844983837,0.07066381156316917
GA,31321,3050.0,199932.0,2381.0,150.0,0.011909049076686074,0.04918032786885246
GA,31322,14490.0,1164290.0,20455.0,1500.0,0.01756864698657551,0.10351966873706005
GA,31323,740.0,33877.0,406.0,40.0,0.01198453227853706,0.05405405405405406
GA,31324,15720.0,1631199.0,36480.0,1540.0,0.02236391758454977,0.09796437659033079
GA,31326,10900.0,847803.0,11762.0,840.0,0.013873505991368277,0.07706422018348624
GA,31328,1620.0,220247.0,2996.0,240.0,0.013602909460741804,0.14814814814814814
GA,31329,4540.0,311008.0,4661.0,330.0,0.014986752752340776,0.07268722466960352
GA,31331,2730.0,182684.0,3925.0,210.0,0.021485187536949047,0.07692307692307693
GA,31401,7590.0,709975.0,14564.0,590.0,0.02051339835909715,0.077733860342556
GA,31404,13020.0,693055.0,8247.0,710.0,0.011899488496583965,0.054531490015360985
GA,31405,15880.0,1288616.0,23952.0,1630.0,0.018587383673646766,0.1026448362720403
GA,31406,15470.0,1401056.0,29728.0,1460.0,0.021218281067994428,0.09437621202327084
GA,31407,11020.0,648882.0,8406.0,790.0,0.012954589586396293,0.07168784029038112
GA,31408,3820.0,152338.0,1819.0,160.0,0.011940553243445496,0.041884816753926704
GA,31410,11530.0,1427598.0,26332.0,1340.0,0.01844496840146876,0.11621856027753687
GA,31411,4900.0,1334468.0,30910.0,1430.0,0.02316278846701457,0.29183673469387755
GA,31415,4380.0,140756.0,2246.0,190.0,0.015956691011395605,0.04337899543378995
GA,31419,25240.0,1627458.0,22676.0,1930.0,0.013933385684914756,0.07646592709984153
GA,31501,5440.0,258983.0,2912.0,190.0,0.011243981265179568,0.034926470588235295
GA,31503,8090.0,420918.0,3965.0,260.0,0.009419887008871086,0.032138442521631644
GA,31510,3670.0,191736.0,2072.0,170.0,0.01080652563942087,0.04632152588555858
GA,31512,710.0,40750.0,478.0,30.0,0.011730061349693252,0.04225352112676056
GA,31513,5980.0,355934.0,5172.0,300.0,0.014530783796996072,0.05016722408026756
GA,31516,6300.0,401093.0,5113.0,340.0,0.012747666999922712,0.05396825396825397
GA,31518,310.0,17429.0,335.0,20.0,0.019220838831832003,0.06451612903225806
GA,31519,1420.0,74414.0,1253.0,70.0,0.016838229365441985,0.04929577464788732
GA,31520,8340.0,388694.0,3839.0,320.0,0.009876663905282818,0.03836930455635491
GA,31522,8740.0,1480193.0,35775.0,1780.0,0.024169145510078753,0.2036613272311213
GA,31523,7110.0,557355.0,7370.0,660.0,0.013223170151878067,0.09282700421940929
GA,31525,13570.0,767658.0,9446.0,790.0,0.012304958718596042,0.05821665438467207
GA,31527,430.0,57880.0,847.0,60.0,0.014633724948168624,0.13953488372093023
GA,31533,5900.0,295060.0,4949.0,270.0,0.016772859757337492,0.04576271186440678
GA,31535,4680.0,276003.0,5079.0,230.0,0.018401973891588135,0.049145299145299144
GA,31537,3200.0,172262.0,1698.0,130.0,0.009857078171622296,0.040625
GA,31539,5460.0,273894.0,2777.0,200.0,0.010138958867299028,0.03663003663003663
GA,31542,1020.0,62339.0,523.0,50.0,0.008389611639583567,0.049019607843137254
GA,31543,1980.0,99517.0,470.0,40.0,0.00472281117798969,0.020202020202020204
GA,31545,6280.0,326965.0,4659.0,260.0,0.014249231569128194,0.041401273885350316
GA,31546,2540.0,154427.0,2192.0,170.0,0.014194409008787323,0.06692913385826772
GA,31548,10800.0,668215.0,7518.0,630.0,0.011250869854762315,0.058333333333333334
GA,31549,610.0,25060.0,140.0,20.0,0.00558659217877095,0.03278688524590164
GA,31553,1980.0,107490.0,734.0,60.0,0.00682854218997116,0.030303030303030304
GA,31554,1940.0,89464.0,706.0,60.0,0.007891442367879817,0.030927835051546393
GA,31555,1150.0,79152.0,832.0,60.0,0.01051142106327067,0.05217391304347826
GA,31557,1330.0,71048.0,601.0,50.0,0.008459069924558046,0.03759398496240601
GA,31558,9250.0,663266.0,7410.0,580.0,0.011171988312381458,0.0627027027027027
GA,31560,1090.0,60704.0,494.0,50.0,0.008137849235635214,0.045871559633027525
GA,31565,1010.0,82777.0,783.0,90.0,0.009459149280597268,0.0891089108910891
GA,31566,1330.0,64883.0,192.0,30.0,0.0029591726646425102,0.022556390977443608
GA,31568,480.0,34085.0,412.0,30.0,0.012087428487604518,0.0625
GA,31569,2380.0,165782.0,2199.0,180.0,0.013264407474876646,0.07563025210084033
GA,31601,11930.0,523020.0,8707.0,580.0,0.016647546938931588,0.04861693210393965
GA,31602,13860.0,842239.0,13467.0,860.0,0.01598952316385254,0.06204906204906205
GA,31605,10270.0,733972.0,12466.0,680.0,0.016984299128577112,0.06621226874391431
GA,31606,1630.0,94371.0,1431.0,90.0,0.015163556601074482,0.05521472392638037
GA,31620,4230.0,246895.0,3684.0,210.0,0.014921322829542923,0.04964539007092199
GA,31622,730.0,40986.0,456.0,30.0,0.011125750256185039,0.0410958904109589
GA,31625,430.0,25150.0,249.0,20.0,0.009900596421471173,0.046511627906976744
GA,31626,1340.0,76522.0,931.0,70.0,0.012166435796241604,0.05223880597014925
GA,31629,350.0,22296.0,259.0,20.0,0.01161643344097596,0.05714285714285714
GA,31632,6050.0,489257.0,8516.0,490.0,0.017405984993571884,0.08099173553719008
GA,31634,1960.0,159181.0,2128.0,90.0,0.013368429649267186,0.04591836734693878
GA,31635,2410.0,119374.0,1180.0,90.0,0.009884899559368037,0.03734439834024896
GA,31636,4350.0,270531.0,3203.0,250.0,0.011839678262380282,0.05747126436781609
GA,31637,1090.0,58238.0,575.0,50.0,0.009873278615337065,0.045871559633027525
GA,31638,370.0,20906.0,226.0,20.0,0.010810293695589782,0.05405405405405406
GA,31639,4000.0,245295.0,2578.0,160.0,0.010509794329276992,0.04
GA,31641,860.0,50079.0,725.0,50.0,0.014477126140697698,0.05813953488372093
GA,31642,1710.0,70061.0,573.0,40.0,0.00817858723112716,0.023391812865497075
GA,31643,3320.0,186276.0,5399.0,150.0,0.028983873392170758,0.045180722891566265
GA,31645,1870.0,85750.0,506.0,50.0,0.005900874635568513,0.026737967914438502
GA,31647,1220.0,49833.0,273.0,20.0,0.005478297513695744,0.01639344262295082
GA,31650,1120.0,55106.0,290.0,30.0,0.005262584836496933,0.026785714285714284
GA,31701,6790.0,256543.0,4474.0,280.0,0.017439571533816943,0.041237113402061855
GA,31705,10900.0,383878.0,5282.0,460.0,0.013759579866520093,0.04220183486238532
GA,31707,10130.0,477986.0,7477.0,610.0,0.015642717569133824,0.060217176702862786
GA,31709,5830.0,362483.0,8154.0,370.0,0.02249484803425264,0.0634648370497427
GA,31714,2650.0,118138.0,1062.0,100.0,0.008989486871286123,0.03773584905660377
GA,31716,1070.0,49380.0,416.0,40.0,0.008424463345484001,0.037383177570093455
GA,31719,3470.0,150899.0,2572.0,150.0,0.017044513217450083,0.043227665706051875
GA,31721,9150.0,755653.0,22310.0,1180.0,0.029524133431614776,0.12896174863387977
GA,31730,3540.0,182262.0,3557.0,220.0,0.019515861781391624,0.062146892655367235
GA,31733,630.0,57019.0,1110.0,50.0,0.019467195145477824,0.07936507936507936
GA,31735,370.0,29389.0,230.0,20.0,0.007826057368403144,0.05405405405405406
GA,31738,870.0,59585.0,393.0,20.0,0.0065956197029453725,0.022988505747126436
GA,31744,1180.0,64975.0,495.0,50.0,0.007618314736437091,0.0423728813559322
GA,31749,1000.0,44424.0,404.0,30.0,0.00909418332432919,0.03
GA,31750,6800.0,411875.0,5761.0,330.0,0.013987253414264036,0.04852941176470588
GA,31757,4730.0,318618.0,4795.0,370.0,0.015049369464374266,0.07822410147991543
GA,31763,12090.0,924102.0,16870.0,1070.0,0.018255560533361036,0.08850289495450786
GA,31764,470.0,24312.0,163.0,20.0,0.006704508061862455,0.0425531914893617
GA,31765,960.0,48620.0,170.0,20.0,0.0034965034965034965,0.020833333333333332
GA,31768,8270.0,454646.0,6197.0,390.0,0.013630384958847103,0.0471584038694075
GA,31771,2170.0,110530.0,1280.0,90.0,0.011580566362073646,0.041474654377880185
GA,31773,1680.0,100304.0,1218.0,90.0,0.012143085021534534,0.05357142857142857
GA,31774,2430.0,120679.0,1599.0,110.0,0.013250026930949047,0.04526748971193416
GA,31775,1100.0,53818.0,622.0,40.0,0.011557471477944182,0.03636363636363636
GA,31778,990.0,52956.0,257.0,30.0,0.004853085580481909,0.030303030303030304
GA,31779,3000.0,145182.0,2231.0,160.0,0.015366918764034109,0.05333333333333334
GA,31780,670.0,34930.0,205.0,30.0,0.0058688806183796165,0.04477611940298507
GA,31781,570.0,28780.0,285.0,30.0,0.00990271021542738,0.05263157894736842
GA,31787,600.0,33714.0,470.0,40.0,0.013940796108441598,0.06666666666666667
GA,31788,3860.0,208435.0,3767.0,190.0,0.018072780483124235,0.04922279792746114
GA,31789,500.0,26278.0,236.0,30.0,0.008980896567470888,0.06
GA,31790,720.0,39427.0,449.0,40.0,0.011388135034367312,0.05555555555555555
GA,31791,4800.0,249179.0,3093.0,260.0,0.012412763515384524,0.05416666666666667
GA,31792,9430.0,721903.0,13195.0,780.0,0.01827807891087861,0.08271474019088017
GA,31793,4470.0,398842.0,11078.0,430.0,0.027775409811404014,0.09619686800894854
GA,31794,10690.0,573681.0,12831.0,620.0,0.022366088470770342,0.057998129092609915
GA,31795,910.0,48186.0,616.0,50.0,0.012783796123355331,0.054945054945054944
GA,31798,400.0,29364.0,554.0,30.0,0.018866639422422015,0.075
GA,31801,1130.0,62775.0,959.0,70.0,0.015276782158502589,0.061946902654867256
GA,31803,1830.0,96395.0,1108.0,90.0,0.011494372114736242,0.04918032786885246
GA,31804,2850.0,249710.0,5401.0,350.0,0.021629089744103158,0.12280701754385964
GA,31805,1090.0,45438.0,684.0,50.0,0.015053479466525816,0.045871559633027525
GA,31806,1670.0,97825.0,1020.0,70.0,0.010426782519805776,0.041916167664670656
GA,31807,1340.0,113775.0,2017.0,140.0,0.01772797187431334,0.1044776119402985
GA,31808,4140.0,439706.0,9371.0,560.0,0.021311967541948484,0.13526570048309178
GA,31811,2650.0,245307.0,6696.0,390.0,0.027296408174246965,0.1471698113207547
GA,31815,680.0,34425.0,236.0,20.0,0.0068554829339143065,0.029411764705882353
GA,31816,2240.0,100901.0,1477.0,120.0,0.01463811062328421,0.05357142857142857
GA,31820,5960.0,598099.0,16541.0,1070.0,0.02765595662256583,0.17953020134228187
GA,31822,2790.0,217456.0,4502.0,340.0,0.020703038775660362,0.12186379928315412
GA,31825,810.0,37020.0,340.0,30.0,0.009184224743381956,0.037037037037037035
GA,31826,850.0,41669.0,816.0,60.0,0.019582903357411984,0.07058823529411765
GA,31827,760.0,33028.0,1158.0,70.0,0.0350611602276856,0.09210526315789473
GA,31829,790.0,69018.0,1847.0,140.0,0.026761134776435134,0.17721518987341772
GA,31830,850.0,47311.0,984.0,80.0,0.02079854579273319,0.09411764705882353
GA,31831,1680.0,125760.0,2646.0,200.0,0.02104007633587786,0.11904761904761904
GA,31833,3100.0,183988.0,4051.0,240.0,0.022017740287410048,0.07741935483870968
GA,31901,2410.0,153426.0,2359.0,130.0,0.015375490464458436,0.05394190871369295
GA,31903,6740.0,173601.0,1394.0,100.0,0.008029907661822225,0.01483679525222552
GA,31904,13850.0,1300392.0,40242.0,1300.0,0.03094605319011498,0.09386281588447654
